filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00093.wav,0.37769046425819397,0.06590629369020462,569.9307210492512,995.4071254153657,927.4277253047601,0.021700549051857584,-350.4361877441406,169.54574584960938,31.820369720458984,16.68283462524414,28.710145950317383,19.256973266601562,7.863394737243652,10.036764144897461,4.735106468200684,2.907465696334839,3.9155526161193848,1.8216896057128906,-5.97089147567749,-5.2595672607421875,-0.22921079397201538,-1.7768497467041016,-3.7137510776519775,0.18159104883670807,2.072390079498291,-2.8962249755859375,blues
blues.00087.wav,0.3367730975151062,0.158098042011261,1442.190270579292,1870.534155088231,3083.4146883465555,0.050889337025928794,-155.5049285888672,125.63886260986328,1.5965533256530762,45.80452346801758,0.9007783532142639,25.367563247680664,-10.787496566772461,15.566380500793457,-11.920467376708984,1.2644407749176025,-6.649820804595947,-0.7928929924964905,-7.7480573654174805,0.4135480523109436,-7.0302629470825195,3.997678756713867,-6.256611347198486,0.9582269191741943,2.0198214054107666,-5.742188453674316,blues
blues.00050.wav,0.4008597135543823,0.1823798567056656,1945.8484252463334,2082.246625888384,4175.874749056695,0.08580598152089783,-82.97901916503906,107.0521240234375,-25.320451736450195,57.12499237060547,0.0854392945766449,34.696800231933594,-11.042019844055176,20.532695770263672,-11.213176727294922,14.834124565124512,-10.229333877563477,12.539581298828125,-9.762303352355957,2.5622527599334717,-6.3008527755737305,2.9967846870422363,-8.71845531463623,-0.32658126950263977,-2.9803466796875,0.7126001715660095,blues
blues.00044.wav,0.3902117609977722,0.13627609610557556,2279.124557649563,2375.102119678053,5198.360232893528,0.09257049088138544,-109.50928497314453,86.92240905761719,-8.607986450195312,64.49456024169922,-6.3041276931762695,43.63951110839844,-8.28675365447998,28.546106338500977,-14.079793930053711,8.125041007995605,-21.491403579711914,11.087480545043945,-5.085794448852539,3.9763596057891846,-12.859742164611816,12.34385871887207,0.026216205209493637,-0.7415684461593628,-5.126619815826416,3.3034415245056152,blues
blues.00078.wav,0.4141884744167328,0.25805237889289856,2333.6851078010827,2227.425608826533,4942.811778160071,0.12386319659442724,-2.524338483810425,101.25271606445312,-33.92438507080078,41.51689147949219,-13.8049955368042,31.919870376586914,-21.86482048034668,24.45844078063965,-15.880980491638184,15.78935432434082,-14.366657257080078,12.506608009338379,-13.368823051452637,6.112817287445068,-9.065890312194824,5.033773899078369,-11.330276489257812,3.166534423828125,-4.567591190338135,-4.033622741699219,blues
blues.00079.wav,0.4214945137500763,0.2708703279495239,2443.2982076738163,2358.4432925483347,5267.60148086784,0.12473545133513932,-3.528043746948242,92.91431427001953,-25.110401153564453,45.177696228027344,-10.861859321594238,31.85436248779297,-18.049331665039062,28.619508743286133,-10.22403335571289,14.666932106018066,-14.899713516235352,14.74299430847168,-15.600666046142578,9.548171043395996,-14.788736343383789,2.0678563117980957,-13.821131706237793,3.5636167526245117,-5.965994358062744,-1.649997591972351,blues
blues.00045.wav,0.4295108914375305,0.14836564660072327,1739.0196209456465,2290.401738921507,4551.155813116777,0.048051863631965945,-163.2111358642578,89.79104614257812,12.979253768920898,80.69127655029297,3.66078519821167,39.74197769165039,-5.403831481933594,26.50049591064453,-13.16073989868164,2.7102127075195312,-20.552356719970703,6.008639812469482,-2.910060405731201,-0.43461236357688904,-17.545473098754883,4.154534339904785,-5.990226745605469,-7.860421657562256,-8.565095901489258,1.8577117919921875,blues
blues.00051.wav,0.39375555515289307,0.19672292470932007,1977.1723772350394,1927.803692383919,3942.834491552583,0.1066270952254257,-55.57923889160156,114.93585205078125,-37.05282974243164,64.89651489257812,-7.1393537521362305,15.238384246826172,-16.22261619567871,18.630809783935547,-9.745891571044922,21.46004295349121,-5.641416072845459,12.782317161560059,-16.5286808013916,3.793787717819214,-7.890871524810791,8.477609634399414,-4.065209865570068,3.207441568374634,-5.178250789642334,-1.279523491859436,blues
blues.00086.wav,0.36586493253707886,0.12499090284109116,1245.6093950200714,1634.4150288075832,2517.6847759046054,0.04882661329334365,-212.79037475585938,139.057373046875,9.459221839904785,35.44129180908203,12.717558860778809,20.413843154907227,-5.5702223777771,10.885778427124023,-8.735098838806152,8.054605484008789,0.1667279154062271,2.6407175064086914,-1.025015950202942,-1.4069322347640991,-4.704801559448242,1.1386138200759888,-9.472100257873535,-2.1873130798339844,-4.100536346435547,-3.3527839183807373,blues
blues.00092.wav,0.3910098969936371,0.06308465451002121,918.4054526566988,1437.609189426245,1599.673660325561,0.03231802075270898,-332.4823303222656,128.04293823242188,28.936689376831055,41.82835388183594,31.281246185302734,23.35307502746582,5.816308975219727,8.9920654296875,-3.8466272354125977,3.7334837913513184,-0.858987033367157,-0.42421725392341614,1.4956097602844238,-1.5557739734649658,-0.8370871543884277,2.1564559936523438,-3.899822235107422,-4.198856353759766,-5.9301018714904785,-3.4344286918640137,blues
