filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00093.wav,0.3776066303253174,0.06587731093168259,570.0403547660414,995.716054001001,927.6513898455627,0.02169698315448569,-350.4346618652344,169.5399932861328,31.811309814453125,16.683826446533203,28.706918716430664,19.251598358154297,7.86456823348999,10.033659934997559,4.731570720672607,2.913109302520752,3.9220588207244873,1.8254834413528442,-5.968805313110352,-5.258164882659912,-0.2283809781074524,-1.7814521789550781,-3.716630697250366,0.1780933439731598,2.0660879611968994,-2.894162178039551,blues
blues.00087.wav,0.3368588387966156,0.1580333560705185,1441.899256960002,1870.405400066029,3082.8036067104117,0.05086923880993813,-155.55882263183594,125.64532470703125,1.6011217832565308,45.81634521484375,0.9202859401702881,25.360576629638672,-10.786452293395996,15.552300453186035,-11.91231632232666,1.2670235633850098,-6.661260604858398,-0.7978537082672119,-7.741701126098633,0.4150605797767639,-7.024442672729492,3.9996464252471924,-6.252542018890381,0.9694146513938904,2.0269153118133545,-5.737044334411621,blues
blues.00050.wav,0.4009360373020172,0.1823381781578064,1945.5331078931831,2081.878471910416,4174.593627646462,0.08579060022718484,-82.99971771240234,107.08580780029297,-25.335439682006836,57.10451126098633,0.08550354838371277,34.68258285522461,-11.055122375488281,20.543169021606445,-11.194478988647461,14.819605827331543,-10.233335494995117,12.546019554138184,-9.75373363494873,2.564368963241577,-6.289511680603027,2.9953322410583496,-8.715192794799805,-0.3312060832977295,-2.9826323986053467,0.7028812170028687,blues
blues.00044.wav,0.390174925327301,0.13632091879844666,2278.9612516967195,2375.2487029331346,5198.59486024507,0.09252533171403712,-109.51258850097656,86.9213638305664,-8.59419059753418,64.48953247070312,-6.301508903503418,43.643489837646484,-8.29083251953125,28.54578399658203,-14.082674980163574,8.128631591796875,-21.48808479309082,11.088337898254395,-5.0916852951049805,3.976497173309326,-12.861213684082031,12.336755752563477,0.02051696926355362,-0.7430938482284546,-5.1309590339660645,3.2979376316070557,blues
blues.00078.wav,0.41417622566223145,0.25811767578125,2333.510453703183,2227.39975637196,4942.594552095417,0.12381951493619489,-2.5103702545166016,101.25531768798828,-33.92262268066406,41.52524948120117,-13.80300521850586,31.91794204711914,-21.868831634521484,24.465660095214844,-15.86925220489502,15.800548553466797,-14.362422943115234,12.509907722473145,-13.368965148925781,6.117489814758301,-9.056482315063477,5.0431365966796875,-11.329320907592773,3.169689893722534,-4.5706400871276855,-4.0379414558410645,blues
blues.00079.wav,0.42143550515174866,0.2709415853023529,2442.871409593545,2358.6150380411764,5267.699288989994,0.12468240948859242,-3.5548324584960938,92.92088317871094,-25.078384399414062,45.17466735839844,-10.851961135864258,31.862457275390625,-18.039073944091797,28.624465942382812,-10.219610214233398,14.666830062866211,-14.900479316711426,14.735523223876953,-15.599456787109375,9.548924446105957,-14.786189079284668,2.065988302230835,-13.809602737426758,3.5670723915100098,-5.962288856506348,-1.646954894065857,blues
blues.00045.wav,0.4294368028640747,0.14835843443870544,1739.134032915427,2290.407131885903,4551.141569841212,0.048048310010634185,-163.21676635742188,89.77884674072266,12.976251602172852,80.70230102539062,3.665379047393799,39.738739013671875,-5.406734943389893,26.49373435974121,-13.169927597045898,2.704878091812134,-20.55013656616211,6.014822959899902,-2.9036598205566406,-0.42832913994789124,-17.539125442504883,4.164018630981445,-5.98719596862793,-7.864173412322998,-8.56990909576416,1.854271650314331,blues
blues.00051.wav,0.3936876654624939,0.19667555391788483,1977.2342507767992,1928.1088183371203,3943.4489309926043,0.10660165313225058,-55.60753631591797,114.93162536621094,-37.031944274902344,64.8895034790039,-7.1417155265808105,15.237939834594727,-16.232675552368164,18.631574630737305,-9.752267837524414,21.454282760620117,-5.648910999298096,12.788084983825684,-16.53047752380371,3.7929177284240723,-7.900901794433594,8.470491409301758,-4.071422100067139,3.2033138275146484,-5.184596061706543,-1.2799006700515747,blues
blues.00086.wav,0.36586055159568787,0.12495680898427963,1245.730096028976,1634.668746065616,2518.210681463892,0.04881868414056458,-212.76222229003906,139.04974365234375,9.453370094299316,35.44753646850586,12.7069673538208,20.415393829345703,-5.578319072723389,10.880581855773926,-8.735504150390625,8.058368682861328,0.1682008057832718,2.646514415740967,-1.0293341875076294,-1.4101665019989014,-4.70768928527832,1.1358222961425781,-9.466160774230957,-2.1848645210266113,-4.101648807525635,-3.3491857051849365,blues
blues.00092.wav,0.39091363549232483,0.06308422982692719,918.5851689491242,1437.735909578697,1600.3266726181844,0.03231153023491879,-332.4126892089844,128.06752014160156,28.91122055053711,41.81930923461914,31.2651424407959,23.322647094726562,5.815548896789551,9.009305953979492,-3.875854253768921,3.732431650161743,-0.8626899719238281,-0.43275904655456543,1.5098413228988647,-1.5679254531860352,-0.839605450630188,2.1581993103027344,-3.90018367767334,-4.1951446533203125,-5.923442363739014,-3.4314253330230713,blues
blues.00084.wav,0.3961440622806549,0.23524759709835052,2060.7502905506763,2084.838436944134,4220.074816922854,0.11336735063805105,-38.97417068481445,112.06423950195312,-31.822336196899414,38.23631286621094,-6.324872970581055,23.32331657409668,-18.773475646972656,23.934688568115234,-10.934224128723145,13.240876197814941,-14.373942375183105,13.325974464416504,-10.91915512084961,9.788204193115234,-5.028919219970703,7.214075088500977,-6.7402024269104,2.6569395065307617,-4.384608745574951,0.41282063722610474,blues
blues.00090.wav,0.37761440873146057,0.1319008618593216,1612.5149449610838,1971.6230344383353,3468.3195534549013,0.05819685626933488,-177.57228088378906,115.38725280761719,9.979878425598145,54.03463363647461,7.625123023986816,28.303382873535156,-9.04052734375,20.04562759399414,-15.040255546569824,6.211399555206299,-5.691802978515625,1.3877164125442505,-5.822402477264404,5.016556262969971,-0.747594952583313,5.068114280700684,-5.0881195068359375,-2.806899309158325,2.43182373046875,-5.379063129425049,blues
blues.00047.wav,0.3364204168319702,0.11225929111242294,2013.0116652479705,2310.140449418871,4848.826029129205,0.07532370818832174,-149.94027709960938,93.65088653564453,6.355070114135742,71.50347137451172,-8.12153148651123,36.191162109375,-9.775336265563965,17.64784049987793,-21.107519149780273,-0.13968175649642944,-22.201908111572266,5.421947002410889,-7.458578586578369,-4.332862854003906,-12.399405479431152,9.621233940124512,-5.017019748687744,-3.706169605255127,2.344435691833496,4.160646915435791,blues
blues.00053.wav,0.41244474053382874,0.16834376752376556,2171.445862789447,1954.4902598720166,4237.319698466502,0.1328151434406419,-76.69792175292969,105.73819732666016,-43.17215347290039,60.95427322387695,-8.757207870483398,21.224145889282227,-12.855764389038086,18.59625244140625,-11.396047592163086,14.538467407226562,-6.048133850097656,12.722726821899414,-9.365226745605469,1.3488975763320923,-3.611276388168335,6.9915385246276855,-4.057430267333984,-0.2743369936943054,-3.698641777038574,-0.5005871057510376,blues
blues.00052.wav,0.33900776505470276,0.09888217598199844,1443.8101061604452,1670.8506318254206,3070.713037902407,0.0671879531612529,-225.23013305664062,117.62688446044922,-14.539373397827148,64.79603576660156,12.908660888671875,19.03742027282715,10.666170120239258,9.886662483215332,-2.3966431617736816,11.685089111328125,1.5415067672729492,3.0658137798309326,-7.627123832702637,-8.954819679260254,-4.3493428230285645,-0.06272058933973312,-2.5589146614074707,-3.4455018043518066,-3.8707220554351807,1.3147190809249878,blues
blues.00046.wav,0.38796746730804443,0.10260163247585297,1913.0115998174997,2361.7353331931895,4777.823081315255,0.05845780162412993,-182.57376098632812,90.66756439208984,14.124545097351074,67.54923248291016,2.678699493408203,38.42982482910156,-8.410714149475098,24.12955093383789,-13.789950370788574,4.833089828491211,-16.685230255126953,5.817601680755615,-5.1466965675354,0.19426657259464264,-14.485502243041992,6.864089488983154,-4.439797401428223,-2.9864413738250732,-4.814492225646973,5.405974388122559,blues
blues.00091.wav,0.4220561385154724,0.09940700978040695,991.3935127311216,1396.7940211423718,1943.4007259643272,0.03605237637761021,-236.2798309326172,161.689453125,-1.1508039236068726,27.26329231262207,9.597700119018555,20.608739852905273,0.23296180367469788,13.79555606842041,-0.5077892541885376,10.17383098602295,-4.457791805267334,5.511837005615234,-3.724822998046875,-0.8990815281867981,-4.905716896057129,-2.8614954948425293,-3.757157564163208,-3.3445980548858643,-2.409862518310547,-3.776700735092163,blues
blues.00085.wav,0.31530827283859253,0.15017417073249817,1311.8487999488902,1673.7053271343557,2636.8514696019433,0.05939169143948182,-180.18817138671875,131.44895935058594,0.5902891755104065,43.14632797241211,14.139362335205078,25.625078201293945,-5.311243534088135,12.02669906616211,-13.540603637695312,-1.1033917665481567,-7.605921745300293,2.716887950897217,0.7825517058372498,1.9988489151000977,-6.09997034072876,3.475661516189575,-8.328279495239258,3.218655586242676,-0.9249471426010132,-2.245243549346924,blues
blues.00081.wav,0.3801354467868805,0.24821805953979492,2116.917658960695,1956.4159121316643,4195.660527842228,0.127271093145785,-26.977493286132812,107.32023620605469,-46.830657958984375,40.92365264892578,-21.464111328125,24.8297176361084,-18.930463790893555,15.269159317016602,-15.049077033996582,12.265071868896484,-15.231661796569824,14.336759567260742,-13.827367782592773,7.55509614944458,-6.183091640472412,0.33789798617362976,-6.822723865509033,0.967808723449707,-7.566150188446045,2.920273542404175,blues
blues.00095.wav,0.36994367837905884,0.18709316849708557,1388.635156780229,1773.023639709001,2754.859418050319,0.05714703270011601,-130.55099487304688,139.9589080810547,-1.285941481590271,39.31916809082031,-6.34000301361084,19.773426055908203,-11.211193084716797,27.243547439575195,-16.549047470092773,7.035858631134033,-1.1956475973129272,1.6025084257125854,-6.639289855957031,4.951731204986572,-1.6352710723876953,0.9533694982528687,-4.846665859222412,-5.9674072265625,-2.789360523223877,-6.488823413848877,blues
